IES.PADRE,IES_NOMBRE,SECTOR_IES,CIUDAD,Programa.Académico,NIVEL_ACADÉMICO,Sexo,Año,Graduados
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,CONTADURIA PUBLICA,PREGRADO,MUJER,2010,6
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,INGENIERIA ELECTRONICA,PREGRADO,MUJER,2013,1
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,DERECHO,PREGRADO,MUJER,2014,1
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,ADMINISTRACION DE EMPRESAS,PREGRADO,HOMBRE,2010,2
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,ENFERMERIA,PREGRADO,MUJER,2015,4
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,TECNICA PROFESIONAL EN MEDIOS AUDIOVISUALES,PREGRADO,MUJER,2006,4
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,TECNOLOGIA EN GESTION  TURISTICA Y HOTELERA,PREGRADO,HOMBRE,2013,1
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,INGENIERIA DE SISTEMAS,PREGRADO,HOMBRE,2013,3
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,ADMINISTRACION DE EMPRESAS CON ENFASIS EN FINANZAS,PREGRADO,HOMBRE,2005,3
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,ESPECIALIZACION EN PEDAGOGIA PARA EL DESARROLLO DE LA INTELIGENCIA,POSGRADO,MUJER,2014,3
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,CONTADURIA PUBLICA,PREGRADO,HOMBRE,2007,3
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,ESPECIALIZACION EN EDUCACION BILINGE DIDACTICAS Y ESTRATEGIAS DEL INGLES COMO LENGUA EXTRANJERA,POSGRADO,HOMBRE,2015,2
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,INGENIERIA AMBIENTAL,PREGRADO,MUJER,2013,2
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,INGENIERIA DE SISTEMAS,PREGRADO,HOMBRE,2005,4
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,INGENIERIA ELECTRONICA,PREGRADO,HOMBRE,2015,2
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,ENFERMERIA,PREGRADO,HOMBRE,2010,4
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,DERECHO,PREGRADO,MUJER,2012,5
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN TECNOLOGIA E INFORMATICA,PREGRADO,MUJER,2013,3
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,INGENIERIA DE SISTEMAS,PREGRADO,HOMBRE,2012,3
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,ESPECIALIZACION EN PEDAGOGIA PARA EL DESARROLLO DE LA INTELIGENCIA,POSGRADO,MUJER,2005,7
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,INGENIERIA DE SISTEMAS,PREGRADO,HOMBRE,2012,3
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,INGENIERIA EN MANTENIMIENTO INDUSTRIAL Y HOSPITALARIO,PREGRADO,MUJER,2010,1
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,TECNICA PROFESIONAL EN MEDIOS AUDIOVISUALES,PREGRADO,HOMBRE,2008,2
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,TECNOLOGIA EN SALUD COMUNITARIA Y ATENCION HOSPITALARIA BASICA,PREGRADO,MUJER,2004,2
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,ADMINISTRACION DE EMPRESAS CON ENFASIS EN FINANZAS,PREGRADO,HOMBRE,2007,3
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,INGENIERIA ELECTRONICA,PREGRADO,HOMBRE,2012,3
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,CONTADURIA PUBLICA,PREGRADO,MUJER,2013,5
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,INGENIERIA DE SISTEMAS,PREGRADO,HOMBRE,2013,1
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,TECNICA PROFESIONAL EN LOGISTICA Y MERCHANDISING DE ALIMENTOS,PREGRADO,MUJER,2014,4
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,CONTADURIA PUBLICA,PREGRADO,HOMBRE,2007,1
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,ADMINISTRACION DE EMPRESAS,PREGRADO,HOMBRE,2013,2
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,ADMINISTRACION DE EMPRESAS,PREGRADO,MUJER,2012,8
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,ESPECIALIZACION EN METODOLOGIA DE LA INVESTIGACION SOCIAL EDUCATIVA,POSGRADO,HOMBRE,2009,1
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,CONTADURIA PUBLICA,PREGRADO,HOMBRE,2012,1
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,ADMINISTRACION DE EMPRESAS CON ENFASIS EN FINANZAS,PREGRADO,HOMBRE,2004,1
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,LICENCIATURA EN EDUCACION RURAL Y DESARROLLO COMUNITARIO,PREGRADO,HOMBRE,2005,2
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,TECNOLOGIA EN SISTEMAS,PREGRADO,HOMBRE,2010,3
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,INGENIERIA DE SISTEMAS,PREGRADO,HOMBRE,2011,5
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,TECNOLOGIA EN SISTEMAS,PREGRADO,MUJER,2011,3
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,INGENIERIA DE SISTEMAS,PREGRADO,MUJER,2012,1
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,LICENCIATURA EN FILOSOFIA Y EDUCACION RELIGIOSA,PREGRADO,HOMBRE,2002,4
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,ENFERMERIA,PREGRADO,MUJER,2013,5
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,LICENCIATURA EN EDUCACION RURAL Y DESARROLLO COMUNITARIO,PREGRADO,HOMBRE,2009,1
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,ESPECIALIZACION EN EDUCACION BILINGE DIDACTICAS Y ESTRATEGIAS DEL INGLES COMO LENGUA EXTRANJERA,POSGRADO,HOMBRE,2011,1
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,INGENIERIA DE SISTEMAS,PREGRADO,MUJER,2015,2
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,DERECHO,PREGRADO,MUJER,2009,5
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,TECNOLOGIA EN GESTION  TURISTICA Y HOTELERA,PREGRADO,MUJER,2012,2
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,ESPECIALIZACION EN FINANZAS,POSGRADO,HOMBRE,2012,3
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,ADMINISTRACION DE EMPRESAS CON ENFASIS EN FINANZAS,PREGRADO,MUJER,2002,7
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,CONTADURIA PUBLICA,PREGRADO,MUJER,2014,6
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,INGENIERIA DE SISTEMAS,PREGRADO,MUJER,2015,2
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,INGENIERIA AMBIENTAL,PREGRADO,MUJER,2007,3
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,LICENCIATURA EN FILOSOFIA Y EDUCACION RELIGIOSA,PREGRADO,HOMBRE,2006,1
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,ESPECIALIZACION EN PEDAGOGIA PARA EL DESARROLLO DE LA INTELIGENCIA,POSGRADO,MUJER,2009,10
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,TECNOLOGIA EN SALUD COMUNITARIA Y ATENCION HOSPITALARIA BASICA,PREGRADO,HOMBRE,2011,1
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,ESPECIALIZACION EN PEDAGOGIA PARA EL DESARROLLO DE LA INTELIGENCIA,POSGRADO,HOMBRE,2005,3
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,LICENCIATURA EN EDUCACION RURAL Y DESARROLLO COMUNITARIO,PREGRADO,MUJER,2008,3
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,ADMINISTRACION DE EMPRESAS,PREGRADO,MUJER,2010,4
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,INGENIERIA DE SISTEMAS,PREGRADO,MUJER,2010,8
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,ADMINISTRACION DE EMPRESAS,PREGRADO,HOMBRE,2015,1
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,TECNOLOGIA EN SISTEMAS,PREGRADO,HOMBRE,2014,2
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,CONTADURIA PUBLICA,PREGRADO,HOMBRE,2010,1
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,DERECHO,PREGRADO,MUJER,2011,12
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,INGENIERIA DE SISTEMAS,PREGRADO,HOMBRE,2008,5
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,ESPECIALIZACION EN METODOLOGIA DE LA INVESTIGACION SOCIAL EDUCATIVA,POSGRADO,HOMBRE,2011,2
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,ESPECIALIZACION EN METODOLOGIA DE LA INVESTIGACION SOCIAL EDUCATIVA,POSGRADO,HOMBRE,2008,1
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,ESPECIALIZACION EN PEDAGOGIA PARA EL DESARROLLO DE LA INTELIGENCIA,POSGRADO,MUJER,2015,1
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,ADMINISTRACION DE EMPRESAS,PREGRADO,MUJER,2012,4
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,INGENIERIA AMBIENTAL,PREGRADO,HOMBRE,2014,2
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,ESPECIALIZACION EN EDUCACION BILINGE DIDACTICAS Y ESTRATEGIAS DEL INGLES COMO LENGUA EXTRANJERA,POSGRADO,MUJER,2015,1
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,INGENIERIA ELECTRONICA,PREGRADO,HOMBRE,2011,3
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,ADMINISTRACION DE EMPRESAS,PREGRADO,MUJER,2009,1
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,TECNOLOGIA EN SISTEMAS,PREGRADO,MUJER,2008,1
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,INGENIERIA DE SISTEMAS,PREGRADO,HOMBRE,2011,2
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,CONTADURIA PUBLICA,PREGRADO,HOMBRE,2015,3
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,TECNOLOGIA EN SISTEMAS,PREGRADO,HOMBRE,2008,1
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,TECNOLOGIA EN SISTEMAS,PREGRADO,HOMBRE,2001,2
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,TECNOLOGIA EN GESTION  TURISTICA Y HOTELERA,PREGRADO,HOMBRE,2011,2
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,LICENCIATURA EN FILOSOFIA Y EDUCACION RELIGIOSA,PREGRADO,MUJER,2008,1
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,TECNICA PROFESIONAL EN MEDIOS AUDIOVISUALES,PREGRADO,HOMBRE,2013,3
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,CONTADURIA PUBLICA,PREGRADO,MUJER,2013,16
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,ADMINISTRACION DE EMPRESAS CON ENFASIS EN FINANZAS,PREGRADO,MUJER,2007,3
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,INGENIERIA AMBIENTAL,PREGRADO,MUJER,2015,3
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,INGENIERIA DE SISTEMAS,PREGRADO,HOMBRE,2004,2
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,INGENIERIA AMBIENTAL,PREGRADO,HOMBRE,2010,3
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,INGENIERIA DE SISTEMAS,PREGRADO,HOMBRE,2015,3
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,TECNOLOGIA EN GESTION  TURISTICA Y HOTELERA,PREGRADO,MUJER,2012,1
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,TECNOLOGIA EN GESTION DE EMPRESAS DE ECONOMIA SOLIDARIA,PREGRADO,MUJER,2012,1
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,CONTADURIA PUBLICA,PREGRADO,HOMBRE,2001,1
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,TECNICA PROFESIONAL EN MEDIOS AUDIOVISUALES,PREGRADO,MUJER,2015,1
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,TECNOLOGIA EN SISTEMAS,PREGRADO,MUJER,2013,1
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,ESPECIALIZACION EN PEDAGOGIA PARA EL DESARROLLO DE LA INTELIGENCIA,POSGRADO,MUJER,2012,3
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,TECNICA PROFESIONAL EN MEDIOS AUDIOVISUALES,PREGRADO,MUJER,2011,4
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,INGENIERIA ELECTRONICA,PREGRADO,HOMBRE,2013,5
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,DERECHO,PREGRADO,HOMBRE,2013,4
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,ADMINISTRACION DE EMPRESAS CON ENFASIS EN FINANZAS,PREGRADO,MUJER,2007,4
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,CONTADURIA PUBLICA,PREGRADO,HOMBRE,2014,3
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,ENFERMERIA,PREGRADO,HOMBRE,2011,1
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,TECNOLOGIA EN GESTION  TURISTICA Y HOTELERA,PREGRADO,HOMBRE,2012,1
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,TECNICA PROFESIONAL EN MEDIOS AUDIOVISUALES,PREGRADO,HOMBRE,2012,1
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,INGENIERIA DE SISTEMAS,PREGRADO,MUJER,2015,2
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,INGENIERIA AMBIENTAL,PREGRADO,HOMBRE,2011,2
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,INGENIERIA AMBIENTAL,PREGRADO,HOMBRE,2013,1
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,TECNOLOGIA EN GESTION  TURISTICA Y HOTELERA,PREGRADO,MUJER,2013,1
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,INGENIERIA EN MANTENIMIENTO INDUSTRIAL Y HOSPITALARIO,PREGRADO,HOMBRE,2005,1
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,TECNOLOGIA EN SALUD COMUNITARIA Y ATENCION HOSPITALARIA BASICA,PREGRADO,MUJER,2004,4
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,INGENIERIA DE SISTEMAS,PREGRADO,MUJER,2009,4
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,ESPECIALIZACION EN  LA INFORMATICA EN LA EDUCACION BASICA,POSGRADO,MUJER,2007,1
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,TECNOLOGIA EN GESTION DE EMPRESAS DE ECONOMIA SOLIDARIA,PREGRADO,HOMBRE,2013,2
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,DERECHO,PREGRADO,MUJER,2003,3
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,INGENIERIA AGRICOLA,PREGRADO,MUJER,2015,3
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,ESPECIALIZACION EN EDUCACION BILINGE DIDACTICAS Y ESTRATEGIAS DEL INGLES COMO LENGUA EXTRANJERA,POSGRADO,MUJER,2015,3
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,CONTADURIA PUBLICA,PREGRADO,HOMBRE,2012,2
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,ADMINISTRACION DE EMPRESAS,PREGRADO,HOMBRE,2013,1
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,CONTADURIA PUBLICA,PREGRADO,MUJER,2009,1
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,ADMINISTRACION DE EMPRESAS,PREGRADO,MUJER,2012,1
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,INGENIERIA DE SISTEMAS,PREGRADO,HOMBRE,2011,1
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN TECNOLOGIA E INFORMATICA,PREGRADO,HOMBRE,2007,1
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,DERECHO,PREGRADO,MUJER,2013,2
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,INGENIERIA EN MANTENIMIENTO INDUSTRIAL Y HOSPITALARIO,PREGRADO,HOMBRE,2010,1
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,TECNICA PROFESIONAL EN MEDIOS AUDIOVISUALES,PREGRADO,HOMBRE,2005,3
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,ESPECIALIZACION EN PEDAGOGIA PARA EL DESARROLLO DE LA INTELIGENCIA,POSGRADO,MUJER,2001,1
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,DERECHO,PREGRADO,MUJER,2006,4
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,CONTADURIA PUBLICA,PREGRADO,HOMBRE,2011,1
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,INGENIERIA DE MANTENIMIENTO,PREGRADO,HOMBRE,2014,1
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,LICENCIATURA EN FILOSOFIA Y EDUCACION RELIGIOSA,PREGRADO,HOMBRE,2010,1
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,TECNOLOGIA EN SISTEMAS,PREGRADO,HOMBRE,2007,2
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,INGENIERIA DE SISTEMAS,PREGRADO,MUJER,2011,1
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,INGENIERIA DE SISTEMAS,PREGRADO,MUJER,2005,4
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,TECNOLOGIA EN GESTION  TURISTICA Y HOTELERA,PREGRADO,MUJER,2013,1
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,DERECHO,PREGRADO,HOMBRE,2003,3
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,CONTADURIA PUBLICA,PREGRADO,HOMBRE,2010,3
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,CONTADURIA PUBLICA,PREGRADO,HOMBRE,2014,5
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,TECNOLOGIA EN GESTION  TURISTICA Y HOTELERA,PREGRADO,HOMBRE,2010,1
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN TECNOLOGIA E INFORMATICA,PREGRADO,HOMBRE,2012,4
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,INGENIERIA EN MANTENIMIENTO INDUSTRIAL Y HOSPITALARIO,PREGRADO,HOMBRE,2008,1
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,TECNOLOGIA EN SISTEMAS,PREGRADO,HOMBRE,2005,1
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,INGENIERIA AGRICOLA,PREGRADO,HOMBRE,2015,5
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,INGENIERIA DE SISTEMAS,PREGRADO,MUJER,2006,1
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,TECNICA PROFESIONAL EN MEDIOS AUDIOVISUALES,PREGRADO,HOMBRE,2010,4
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,INGENIERIA AMBIENTAL,PREGRADO,HOMBRE,2013,2
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,TECNOLOGIA EN SISTEMAS,PREGRADO,MUJER,2005,1
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,CONTADURIA PUBLICA,PREGRADO,HOMBRE,2015,1
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,INGENIERIA AMBIENTAL,PREGRADO,HOMBRE,2009,2
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,INGENIERIA AMBIENTAL,PREGRADO,MUJER,2008,3
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,INGENIERIA EN MANTENIMIENTO INDUSTRIAL Y HOSPITALARIO,PREGRADO,HOMBRE,2010,1
2724,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -,PRIVADA,SANTANDER,INGENIERIA DE SISTEMAS,PREGRADO,MUJER,2007,1
